key,developer,initial_state_time,to,initial_state,fieldtype,field,from,created,customer,priority,issuetype,projectkey,category,summary,description,resolutiondate,status,tester,lead_time_hours,lead_time_days,score
CC-2854,ra,2022-10-06T13:48:10.911-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-03-28T14:26:12.000-0300,RNTACOB,Média,Falha,CC,CORRECAO-ERROS,[CADOC 3050] Taxa média sendo calculada com valor errado,"Solução de contorno: ajuste manual com valores registrados na cc_cadoc_3050_agrupado

 

Problema inserido pelo PR: [https://stash.matera.com/projects/UCC/repos/conta-corrente/commits/96480e86be25e1a371621a1718db7b222e87af58#backend/src/oracle/packages/pCcCadoc3050Body.sql,|https://stash.matera.com/projects/UCC/repos/conta-corrente/commits/96480e86be25e1a371621a1718db7b222e87af58#backend/src/oracle/packages/pCcCadoc3050Body.sql] pendencia [https://cas2.matera.com/project/chamado/chamado.xhtml?id=339074]

 

Avaliar se o valor da taxa media deve ser calculado a partir das novas concessoes ou do saldo.

Se a partir do saldo da carteira, registrar no campo novas_concessoes_base_calc o valor do saldo_carteira

 

> Avaliar se o valor da taxa media deve ser calculado a partir das novas concessoes ou do saldo.
h2. *SOLUÇÃO A SER APLICADA:*
 # Desfazer este commit:  [https://stash.matera.com/projects/UCC/repos/conta-corrente/commits/96480e86be25e1a371621a1718db7b222e87af58#backend/src/oracle/packages/pCcCadoc3050Body.sql,|https://stash.matera.com/projects/UCC/repos/conta-corrente/commits/96480e86be25e1a371621a1718db7b222e87af58#backend/src/oracle/packages/pCcCadoc3050Body.sql] 

 

 

 

 ",2022-10-22T19:30:24.000-0300,Resolved (Pilot),ula,88,11,22
CC-3618,al,2022-10-21T13:49:00.284-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-10-19T12:05:14.000-0300,H6LOC,Média,Falha,CC,CORRECAO-ERROS,F504413 - Erro MTR-003 na api releaseHolds,"Conforme reportado nos chamados 504413, 504699 e 504608, identificamos que há retornos MTR-003 ao ser realizada uma chamada da API releaseHolds via Mip para o Conta.

Identificamos que a causa desses erros ocorre por conta da inexistência do correlation_id enviado pelo MIP. Entretanto, realizando testes locais, reproduzimos o erro quando há no body a existência da TAG releaseDate no body da API.

 

Realizamos testes em base local com os bodys a seguir:

 

*--Sem erros:*
 {
 ""correlationId"": ""74da535d-7e42-4030-be44-72d69890e153"",
 ""requestSubsystem"": ""MIP-Dispute"",
 ""requestedAmount"": 100,
 ""entry"": 

{ ""operationCode"": 3359, ""document"": 123456, ""operationComplement"": ""E23114447202112231616eva85LIrCBY"", ""operationReference"": ""fdfefdce-6055-46df-94ea-db4d36bbfb47"" }

}
  
 *--Com erro:*
  {   ""correlationId"" : ""56980968-2aab-4977-b4da-367768e1eaff"",
      ""requestSubsystem"" : ""MIP-Dispute"",   
      ""requestedAmount"" : 2890.00,   
      ""entry"" : 

{""operationCode"" : 3359,                       ""operationComplement"" : ""Bloqueio MED"",                       ""operationReference"" : ""E60746948202209271621A592091QshQ""   }

,   
 counterparty"" : 

{""branch"" : 592,                             ""account"" : 410195.0,                             ""taxId"" : 69298785887,                             ""name"" : ""CELICE ALCANTARA DELEBOSSE"",                             ""ispb"" : ""31872495""   }

,   
     ""releaseDate"" : ""2022-02-24"" }

 

No log anexo, o erro é apresentado na linha 1958.
 * *No card tratar também o erro do card* *CC-3417*",2022-10-31T15:25:06.000-0300,Resolved (Pilot),ula,56,7,14
CC-3431,gr,2022-10-10T17:08:37.669-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-08-25T17:36:53.000-0300,ROSO,Média,Falha,CC,CORRECAO-ERROS,[498961] - Erro MTR-003 na chamada da API /api/v1/contas/{agencia}/{conta}/extrato,"Após análise, identificamos que caso seja informado o parâmetro *buscarDadosContraParte* como True, e caso a coluna num_conta_origem da tabela cc_lanc_detalhes_depositante seja nula, retorna o erro MTR-003 na API de Extrato.

 

Na API v2/lancamentos, é possível informar a numContaDepositante como nula no Body, fazendo com que grave nula a coluna num_conta_origem na tabela cc_lanc_detalhes_depositante.
h1. Análise Técnica

Ajustar DTO que busca as informações:
 * CcLancDetalhesDepositanteMapper
 método toDadosDepositanteDTO => incluir validação quando a informação getNumContaOrigem() retornar null.
{code:java}
.numContaDepositante(model.getNumContaOrigem() == null ? null : new BigDecimal(model.getNumContaOrigem()))
{code}",2022-10-31T15:25:32.000-0300,Resolved (Pilot),ula,120,15,30
CC-3461,jr,2022-10-25T09:41:13.719-0300,11608,In Technical Analysis,jira,status,11607,2022-09-02T09:03:09.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Remover obrigatoriedades de informações para conta do tipo pagamento,"h1. Contexto

Conforme legislação RESOLUÇÃO BCB Nº 96, DE 19 DE MAIO DE 2021 ([https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Resolu%C3%A7%C3%A3o%20BCB&numero=96)] , que revogou a BCB 3680,  as informações necessárias para a abertura de conta pagamento são os dados *obrigatórios: nome e CPF/CNPJ*

 

Porém o sistema está exigindo o preenchimento de outros campos.

Tratar pCcContaPagamentoBody.lValidaDadosPessoaFisica  e pCcContaPagamentoBody.lValidaDadosPessoaJuridica

 ",2022-11-07T17:59:45.000-0300,Fechado,ula,72,9,18
CC-3629,rr,2022-10-26T09:43:19.147-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-10-21T13:58:52.000-0300,RNTACOB,Baixa,Falha,CC,CORRECAO-ERROS,F503467 - Encargos gerados após encerramento da conta,"Cliente Tribanco reportou o incidente 500855 onde mesmo após o encerramento de contas, identificou a geração de encargos.

Analisamos o caso e reproduzimos um cenário onde, mesmo após o encerramento, os encargos seguem sendo gerados. Nessa analise, percebemos que o cursor de cálculo de encargos não faz distinção de contas por situacao_cc, ou seja, mesmo que a conta esteja desativada, haverá cálculo de encargos para a mesma.

O arquivo docx anexo, possui as evidências do cenário que foi reproduzido.",2022-11-14T16:20:59.000-0300,Resolved (Pilot),ula,104,13,26
CC-2986,gr,2022-10-27T16:00:02.174-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-04-29T16:34:02.000-0300,ARCL,Média,Falha,CC,CORRECAO-ERROS,f489876 - Interface para o contábil do dia 27/04 não Sensibilizou,"A Claro reportou que o movimento contábil do dia 27/04  não foi integrado ao Gestão Contábil. Em análise, foi identificado que o movimento contábil havia sido gerado, porém estava incorreto. 
 Foi executado o processo de recontabilização via front porém não foi efetivo. Visto isso, foi executada a proc sCcLancamentosContabeis para a data em questão e realizada a integração contábil via front do Conta Corrente.

 

Foi enviada consulta na SD_LOG e foi identificado o erro conforme imagem abaixo (log em anexo);
 !screenshot-1.png|width=392,height=245,thumbnail!

 

Foi verificado também que essa validação é feita pelo gestão contábil através da procedure  finpac.pCtValidaLancEmLote.pCtValidaLancEmLote

!screenshot-2.png|width=424,height=250,thumbnail!

Com isso, verificamos que o job de contabilização foi agendado 10 vezes e sempre parando nessa validação e isso fez com que a contabilização fosse realizada várias vezes sem que fosse integrada ao gestão contábil.

!screenshot-3.png|width=583,height=134,thumbnail!

Com isso verificamos que se o usuário que está realizando a virada de dia no Conta Corrente não tenha permissões para realizar lançamentos no Gestão Contábil, será realizada a virada de dia normalmente, serão geradas as informações para contabilização no conta corrente porém não serão integradas ao gestão contábil e nem ocorrerá mensagens de erro ou alerta.
h1. Passo a Passo da Reprodução

*Pré-requisitos:*
 aplicar os objetos na base:
 [https://stash.matera.com/projects/UCC/repos/conta-corrente/browse/backend/src/oracle/custom/sem-manutencao/petra/vcc_petra_integra_contabilidade.sql]

[https://stash.matera.com/projects/UCC/repos/conta-corrente/browse/backend/src/oracle/custom/sem-manutencao/petra/sCcPetraIntegraFinpac.sql]
 –
 update cc_configuracao
 set usa_contabilidade_sd = 'S';
 –
 update bc_rel_empresa_agencia
 set id_sub_sistema = 'SDCONTA2',
 id_filial_finpac = 225
 where id_sub_sistema = 'SDCONTA'; 
 –
 update bc_configuracao
 set ind_usa_sdcontab = 'S';
 –
 update ct_config_sis
 set ind_permite_contra_igual_conta = 'N'
 where cod_empresa = 45;
 –
 usuário utilizado não estar em select * from fn_config_usr;

–
 ativar processo assíncrono da contabilidade:
 update mtr_processamento_agendado set ind_ativo = 'S' where interface = 'GUARDA_SALDO_CONTAS_ASSINCRONO';
 update sd_escalonamento_proc set ind_ativo = 'S' where comando like '%AgendaProcesso%' and nome_janela_sis = 'FRMAD' and nome_sub_sis = 'SDCONTA2';
update cc_config_processo_assincrono set ind_ativo = 'S' 
where processo in('GUARDA_SALDO_CONTAS_ASSINCRONO',
'GERA_RATING',
'GERACAO_LANCAMENTOS_CONTABEIS',
'CALCULO_SALDOS_MEDIOS_ASSINC');
 –
 *Passo a Passo*:
 Cadastrar um roteiro contábil ou utilizar um existente em Contabilidade > Roteiro Contábil
 O roteiro utilizado deve ter contas contábeis vinculadas à ele, isso pode ser feito através do botão Lançamentos nessa mesma tela, informando uma conta débito e conta crédito.

Cadastrar uma conta.
 Realizar um lançamento de débito nesta conta.
 Virar dois dias.
 Contabilização assíncrona é disparada.

1. Verificar mensagem do processo GERACAO_LANCAMENTOS_CONTABEIS na vbc_acomp_processo ou na tela de Processo > Acompanhamento de processos do cadastro central.

2. Regerar movimento contabil na tela Contabilidade > regerar movimento contabil, marcar a opção integrar gestão.
h1. Resultado Atual:

Mensagem do processo na vbc_acomp_processo: Lançamentos gerados mas não integrados no Contábil
 Mensagem na tela de regeração do movimento: Falha na integração com Contabilidade MATERA.
h1. Resultado Esperado:

Mensagem do processo na vbc_acomp_processo: Erro ao integrar lancamentos no contabil: CT-2
 Mensagem na tela de regeração do movimento: Erro CT-2 é apresenado informando que usuário não possui permissão.
h1. Solução Técnica
 * Alterar sCcLancamentosContabeisAd:
 ** no exception da chamada da sCcAbreFinpac obter o erro retornado e concatenar na mensagem informada no lMonitoraProcesso, também alterar a mensagem atual para 'Erro ao integrar lancamentos no contabil: ' || vsErro
 ** Obs: o campo da mensagem na tabela permite apenas 50 caracteres, tomar cuidado para não estourar o limite. Fazer um substr do erro para obter o código do erro é uma opção.

 * Criar uma package nova, com parametro OUT de erro, que deve chamar a sCcIntegraFinPag, para ser utilizada na tela de regerar movimento contábil.

 * Alterar tela prmovctb.gsx para apresentar o erro, caso seja retornado no parâmetro OUT da nova package.
  ",2022-11-14T16:17:58.000-0300,Resolved (Pilot),ula,96,12,24
CC-3768,rr,2022-11-21T11:08:45.491-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-18T10:51:51.000-0300,MOJP,Média,Falha,CC,CORRECAO-ERROS,Acate Incondicional True - Processo Assíncrono - Corrigir Classe Java,"Informações retiradas dos Comentários do Apoio CSTEC-959:



A classe java acertaSaldoDisponivel.execute() repassa os parâmetros para a procedure sCcAcertaSaldoDisponivel.
A procedure recebeu um novo parâmetro (pisQuemChamou) do tipo varchar2 sendo default null. Porem esse novo parâmetro não foi criado e repassado na classe java. Mesmo sendo um parâmetro com default null, por não ser o ultimo parâmetro da procedure, o java entende que não está sendo passado todos os argumentos da procedure e não realiza a execução dela.

A sugestão de solução é:
1 - Criar o parâmetro na classe java para ser repassado para a procedure.

2 - Alterar a ordem da declaração dos parâmetros da procedure para que o parametro com default null seja o ultimo a ser informado
(necessário validar se alguma chamada da procedure é realizada sem referenciar os parâmetros, pois caso não seja referenciados a mudança na ordem pode causar erro pela alteração de posição)

Necessário validar todas as packages e procedures que receberam o novo parâmetro (pisQuemChamou) do card CC-3302 ([https://stash.matera.com/projects/UCC/repos/conta-corrente/pull-requests/9254/overview]) se possuem uma classe java que realiza sua chamada e criar o novo parâmetro para essa chamada.",2022-11-28T18:40:31.000-0300,Closed (Pilot),ula,48,6,12
CC-3666,al,2022-11-18T12:46:49.539-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-10-31T14:53:22.000-0300,H6LOC,Baixa,Falha,CC,CORRECAO-ERROS,Digitação de TED desconsiderando parâmetros de bloqueio da conta,"h1.*Contexto*
Foi verificado que a tela de digitação de DOC/TED (FRMCCDOC), quando utilizada uma conta com bloqueio, está olhando a situação da conta e não os parâmetros do bloqueio.

No cenário reportado pelo cliente, a conta está bloqueada por um motivo onde os débitos são permitidos, porém, ao digitar uma TED ocorre a validação abaixo.
 !image-2022-10-31-14-47-23-804.png|thumbnail! 

No exemplo acima, a conta está bloqueada com o motivo abaixo
 !image-2022-10-31-14-48-00-198.png|thumbnail! 

Foi verificado que o GSX da tela está validando o status da conta, e não os parâmetros do bloqueio
 !image-2022-10-31-14-54-20-327.png|thumbnail! 

h1.*Passos pra reproduzir*

{noformat}
1. Parametrizar um motivo de bloqueio de maneira que somente os créditos sejam bloqueados;
2. Bloquear uma conta utilizando o motivo parametrizado no passo 1;
3. Digitar uma TED para a conta corrente bloqueada no passo 2.
{noformat}

h1.*Resultado atual*

Anexo  [^Evidências da reprodução - CC-3666.pdf] 

h1.*Resultado esperado*

*Caso exista um bloqueio para a conta, checar os parâmetros do motivo.*

{noformat}
Blq. Talão → Indicador se as contas devem ser bloqueadas para entregas de talonário.

Blq. Débito → Indicador se as contas devem ser bloqueada para lançamentos de débito.

Blq. Crédito → Indicador se as contas devem ser bloqueadas para lançamentos de crédito.
{noformat}


Fonte: https://confluence.matera.com/display/SDCC/Bloqueio+e+Desbloqueio+de+Conta

h1.*Solução Técnica*
h1.*Versão*",2022-11-28T18:39:28.000-0300,Resolved (Pilot),ula,56,7,14
CC-3378,um,2022-11-08T08:48:04.423-0300,11608,In Technical Analysis,jira,status,11607,2022-08-12T14:21:52.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Erro - Alteração de dados de transferência/portabilidade - POST,"h1.*Contexto*
Ao automatizar a API - POST de alteração de transferência/portabilidade identificamos dois pontos que necessitam de correção (todos com prioridade baixa) e em alinhamento com [~camsoc] serão abertos neste mesmo card.

*Item 1* - Na documentação Swagger informa que o campo ""numContaTransferencia"" recebe o valor máximo de 13 posições, entretanto, ao realizar os testes o valor máximo é de 20 posições. Assim, esta informação deve ser atualizada para maxLenght 20

*Item 2* -  Atualmente, existe uma verificação (apenas quando preenchemos juntos) os campos ""bancoTransferencia"" e ""ispbIfCreditada"". Esta verificação valida se a IF e o ISPB existem na tabela ""BC_BANCO"". Se existir validam se os dados de entrada estão corretos e segue o fluxo. 
 Porém, em análise junto com Cassiano Repache, não existe nenhum tratamento quando informamos uma IF inexistente e não informamos o ISPB, deixando cadastrar uma portabilidade para um banco inexistente.


h1.*Passos pra reproduzir*


{noformat}
1. Escolher uma conta do tipo salário que já possua uma Portabilidade de IF distinta cadastrada. 

2. No payload da API:
   - Informar um banco inexistente;
   - Deixar o ISPB nulo.

3. Informar uma conta com mais de 13 dígitos 
{noformat}


h1.*Resultado atual*

+*item 1*+
As APIs-GET que também necessitam de correção no tamanho do campo ""numContaTransferencia"" =>  maxLenght 20, são:

{noformat}
/v2/contas/conta-salario/dados-portabilidade
/v2/contas/conta-salario/{agencia}/{conta}/dados-portabilidade
{noformat}

API-POST:

{noformat}
/v2/contas/conta-salario/{agencia}/{conta}/dados-portabilidade
{noformat}
 
  

+*item 2*+

Anexo  [^CC-3378 - Evidências da reprodução.pdf] 

h1.*Resultado esperado*

+*item 1*+
* Correção na documentação Swagger quanto ao tamanho do campo ""numContaTransferencia"" para 20 dígitos.
* Ampliação da textbox da tela do Conta para exibir na totalidade uma conta até 20 dígitos.

+*item 2*+
* O Banco precisa ser validado se existe na tabela BC_PESSOA. Caso contrário, não realizar alteração da portabilidade.

h1.*Solução Técnica*
h1.*Versão*",2022-12-13T10:22:00.000-0300,Fechado,ula,192,24,48
CC-3074,vp,2022-11-29T09:47:08.172-0300,11608,In Technical Analysis,jira,status,11607,2022-05-13T17:33:42.000-0300,NCBA,Média,Performance,CC,CORRECAO-ERROS,F490110 - Lentidão no retorno da package de Monitoramento Judicial,"Após análise realizada em conjunto com o time de Sustentação do BMG e DBA da Matera, identificamos que o cursor da procedure sCcBloqueiaSaldoJUD estava apresentando um alto tempo de resposta quando da execução da package pCcMonitoramentoJudicial.Inicia.

Identificamos a procedure através do debug realizado e após isso, avaliamos a execução da consulta, conforme prints abaixo. 

Cursor atual:

!image-2022-05-13-16-56-52-594.png!

 

Cursor alterado:

!image-2022-05-13-16-57-20-542.png!

 

Anexo também o objeto que foi alterado e enviado.",2022-12-09T09:51:32.000-0300,Fechado,ula,64,8,16
CC-3686,al,2022-11-03T11:18:29.405-0300,11608,In Technical Analysis,jira,status,11607,2022-11-03T11:17:02.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Replicação correção Ajuste tabela de controle de Status,Replicação correção Ajuste tabela de controle de Status para release/HotFix 13.7.1,2022-11-07T18:12:32.000-0300,Fechado,al,24,3,6
VOLSPB-16,gr,2022-10-10T14:35:06.547-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-08-26T13:07:36.000-0300,NGACOB,Média,Falha,VOLSPB,CORRECAO-ERROS,TES0017R1 e TES0037R1 sem tratamento de retorno ,"h1. *Contexto*

Foi enviado uma TES0017, porém retornou uma TES0017E, com erro o 'ETES0084 - Valor Lançamento Difere da Soma dos Valores Informados', e não cancelou a liquidação, e não fez o estorno na conta.

!image-2022-08-26-12-58-48-583.png!

!image-2022-08-26-12-58-59-669.png!

Na sIlRspTES0017, temos a validação: 
 * se houver o codigo de erro no campo CODERRO da il_parametro_evento, entra no IF, e não faz nada

!image-2022-08-26-12-59-18-519.png!
 * caso contrário (isto é, se o campo CODERRO for nulo), faz o tratamento:

!image-2022-08-26-12-59-46-396.png!

Analisando outros objetos  sIlRspxxx, temos tratamentos para esses casos, por ex, a sIlRspSTR0008:

[https://stash.matera.com/projects/VSPB/repos/voltaspb/browse/backend/src/oracle/procedures/SDTes_SDCtaPag/sIlRspSTR0008.sql#128]

 

No documento de visão, temos o cenário para tratamento de ERRO:

!image-2022-08-26-13-00-12-548.png!

 obs: o mesmo cenário ocorre com a mensagem TES0037.
  

Foi alinhado através do card de apoio CSTEC-444 que é um erro.
h1. *Passos pra reproduzir*

Reprodução anexa [^VOLSPB-16 - Evidências da Reprodução.pdf]
h1. *Resultado atual*

1. Para ambos os cenários das mensagens, o TES não está realizando o estorno do valor na conta corrente do cliente.

2. O TES não está inserindo as mensagens de retorno TES0017 e TES0037 com erro, na tela “Consulta de Retornos (R1)”.
h1. *Resultado esperado*

Caso retorne mensagem com erro, o valor debitado deverá ser estornado na conta do cliente.

As mensagens com erro devem ser exibidas na tela de “Consulta de Retornos (R1)”.
h1. *Solução Técnica*

Alterar as procedures sIlRspTES0017 e sIlRspTES0037 do repositório VoltaSPB respectivamente:
 * TES0017
 [https://stash.matera.com/projects/VSPB/repos/voltaspb/browse/backend/src/oracle/procedures/SDTes_SDCtaPag/sIlRspTES0017.sql]

 * TES0037
 [https://stash.matera.com/projects/VSPB/repos/voltaspb/browse/backend/src/oracle/procedures/SDTes_SDCtaPag/sIlRspTES0037.sql]

incluir o if abaixo após o end loop do cursor error_cursor:
{code:sql}
if vIndUsaSDTes = 'S' and pSistemaOrigemCd = 'SDTES' then
  --
  ipIL_Tes.TrataRetornoSPB(pinIdEventoSpb        => pEventoId,
                          pinSitLanc            => pSituacaoNm,
                          pisResultado          => vSitLancSTR,
                          pisIdOperOrigem1      => pOperacaoOrigemId1,
                          pisIdOperOrigem2      => pOperacaoOrigemId2,
                          pdtDtHoraResposta     => pDataHoraResposta,
                          pisCodDestinatario    => 'STR',
                          pisSistemaOrigem      => pSistemaOrigemCd,
                          pisCodMsg             => 'TES00XX', --aqui deve colocar o código da respectiva mensagem
                          pisNumCtrlStr         => vNumCtrlSTR,
                          pisNumCtrlPag         => null,
                          pinIdEventoSubstituto => null,
                          pisNumCtrlIf          => vNumCtrlIF );
  --
end if;
--
if vIndUsaSDTes = 'S' then
    --
    ipIL_Tes.RspMsgPgto( pinEventoId => pEventoId );
    --
end if;
{code}
h1. *Versão*

*12.0.2*",2022-10-31T14:40:53.000-0300,Resolved (Pilot),rMa,120,15,30
TS-582,al,2022-11-01T18:24:47.043-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-01T18:24:11.000-0300,ANPACOB,Média,Falha,TS,CORRECAO-ERROS,Lançamentos não integrado no Informes Cadoc 3290,"Complemento do card CC-3317
 ",2022-11-07T16:42:21.000-0300,Resolved (Pilot),rMa,32,4,8
CC-3694,dj,2022-11-08T09:08:46.707-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-03T17:00:11.000-0300,CSD,Baixa,Falha,CC,CORRECAO-ERROS,[506240] - Data de entrada na CC_LOTE_ENTRADA divergente da data de entrada da CC_LANCAMENTO.,"Caso a tela de *Lançamento de Estorno* seja aberta antes da tela de *Lançamento*, a coluna *data_entrada* da *cc_lote_entrada* fica menor do que a *data_entrada* da *cc_lancamento*, fazendo com que o *Lançamento de Estorno*, pareça ter ocorrido, antes do *Lançamento*.

 
h3. Solução Técnica
---- 
* Na FRMLANCESTORNO, ao realizar um estorno, ele está pegando a data/hora na variável sDataEntrada dá seguinte forma: to_char( sysdate, 'DDMMYYYY HHMISS' ), com isso, caso o lançamento seja feito após as 12h, por exemplo 13:13:13, a data será gravada na cc_lote_entrada como 01:13:13.
 * Para resolver, alterar o to_char( sysdate, 'DDMMYYYY HHMISS' ) para to_char(sysdate, 'dd/mm/yyyy HH24:MI:SS')",2022-11-14T16:18:16.000-0300,Resolved (Pilot),rMa,40,5,10
CC-3688,gr,2022-11-11T13:46:07.968-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-03T13:45:46.000-0300,CMS,Baixa,Falha,CC,CORRECAO-ERROS,Relatório resumo de conta corrente omitindo o dígito,"h1. *Contexto*

 Relatório não exibi o número da conta corrente corretamente, quando a parametrização do número da conta esta para 13 dígitos
h1. *Passos para reproduzir*
 * Validar se o campo Tamanho Máximo do Número da Conta está com valor menor que 13
 ** Gerencia → Configuração → Tamanho Máximo do Número da Conta
 * Gerar o relatório Lançamentos >> Relatórios >> Resumo do dia;
 ** Observar que o campo Conta, aparece inteiro e com o dígito preenchido, conforme imagem abaixo

!image-2022-11-03-13-40-55-269.png|thumbnail!
 * Alterar configuração do tamanho máximo do número da conta para 13
 ** update cc_configuracao set tamanho_maximo_num_cc_sistema = 13, tamanho_maximo_cc = 13;
 * Gerar o relatório Lançamentos >> Relatórios >> Resumo do dia;
 ** Observar que o campo Conta, esta cortando o último digito da conta, conforme imagem a abaixo

!image-2022-11-03-13-40-33-830.png|thumbnail!
h1. *Resultado esperado*

Relatório exibindo o número da conta corrente de forma correta
h1. *Solução Técnica*

Alterar layout do relatório aumentando o campo referente ao número da conta.

!image-2022-11-11-13-45-35-882.png!

Arquivo rlresumo.jrxml

Para alterar o layout é necessário o iReport instalado na máquina.

 
h1. *Versão*

12.0.49
  
----
h1. *Descrição Care*

Foi observado que o campo NUM_CONTA da tabela CC_CC tem precisão de number(13), porém, quando o conta corrente está parametrizado para utilização dos 13 dígitos, o ultimo dígito do número da conta é omitido da impressão.

!image-2022-11-03-13-40-33-830.png|thumbnail!

Quando alterado o quantidade de dígitos no número da conta para 12, a impressão fica correta.

!image-2022-11-03-13-40-55-269.png|thumbnail!

 ",2022-11-28T18:39:43.000-0300,Resolved (Pilot),rMa,88,11,22
TS-579,al,2022-11-01T11:00:43.730-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-10-26T17:30:24.000-0300,LSELJ,Baixa,Falha,TS,CORRECAO-ERROS,"[504967] Importação de TED via arquivo texto não remove espaços a esquerda (inicio) do campo ""Finalidade""","h1. *Contexto*

Ao processar o arquivo 'IMPORTACAO DE LIQUIDACAO - VIA ARQUIVO TEXTO' (menu Processo > Importação de arquivos), ocorre o erro "" _TS-1257: A finalidade do lancamento 57742 nao pertence ao tipo de Doc/Ted sendo enviado! Rel: 13 Finalidade: 957_ "".

O erro ocorre pois na posição 268-277 destinado a finalidade, foi informado espaços antes do valor, e no código removemos apenas espaços a direita deste campo.

!https://attachment.freshdesk.com/inline/attachment?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MzUxNzk0MTgzOTIsImRvbWFpbiI6Im1hdGVyYS5mcmVzaGRlc2suY29tIiwiYWNjb3VudF9pZCI6Nzc3NzQ5fQ.8Pa0P9TW1qhaflBt93MmsdeufQiC8Up676RxvIYLLKk!

Link Repositório - [https://stash.matera.com/projects/UCC/repos/liquidacao-financeira/browse/backend/src/oracle/procedures/sTsGeraLiqdcViaTxt.sql?at=refs%2Ftags%2Fv13.5.3#286]
h1. *Passos pra reproduzir*

1. Importar arquivo texto no Menu > Processo > Importação de Arquivos, com espaços antes do valor do campo Finalidade (268-277).
{noformat}
1.1. Filtrando pelo ""Tipo"": 301 - IMPORTACAO DE LIQUIDACAO - VIA ARQUIVO TEXTO, e inserindo o caminho do arquivo
1.2. Clicar no botão ""Selecionar"" do canto esquerdo
1.3. Clicar no botão ""Ler arquivo""
1.4. Visualizar o lote ""em processamento"" no canto direito
1.5. Clicar no botão ""Selecionar"" do canto direito
1.6. Clicar no botão ""Processar""{noformat}
h1. *Resultado atual*

Evidências da reprodução [^Evidências da reprodução - TS-579.pdf]

Falha no ** processamento do arquivo:
 !image-2022-10-26-17-18-46-484.png!
h1. *Resultado esperado*

Permitir o processamento do arquivo texto, removendo os espaços extras antes do campo Finalidade.
h1. *Solução Técnica*

 Ao ler o campo *vIdFinalidadeDoc*  na *sTsGeraLiqdcViaTxt*: Adicionar a função *ltrim* para remover os espaços em branco que estão a esquerda.
h1. *Versão*",2022-11-28T18:40:43.000-0300,Resolved (Pilot),rMa,144,18,36
